text,label
"Revi o vídeo que eu fiz quando cria pra Restart e pela primeira vez não quis me matar de vergonha, pelo contrário, me achei a coisinha mais linda do universo, superei essa merda, GRATIDÃO",0
"Porque NÃO cometer suicídio: sua mãe vai ficar triste e você vai pro inferno.

por outro lado, se você for pro inferno tu vai poder assistir show do Lil Nas X",0
 os emo quer me matar,0
30 DE JULHO BILLIE EILISH VC QUER ME MATAR DE CURIOSIDADE,0
" eu quero morrer tanto quanto qualquer um aqui, mas meio cringe esse bagulho de romantismo",0
" não amg tipo suicídio, drogas, gore esse tipo de coisa",0
 Apioar o PT é apoiar o suicídio do Brasil depois de tudo que escancaradamente vimos acontecer. Meu voto jamais terá quem ficar do lado da corrupção provada.,0
"era só uma pílula que fizesse a gente ficar gostosa 
n aguento mais me matar nesses treinos, scrr",0
Minha nossa senhora ter que ler isso em 2021 é muito suicidio  politico trabalha com o que ento????   ,0
ESSE EPISÓDIO VAI ME MATAR DO CORAÇÃO,0
"Easter Egg: no filme do Esquadrão Suicida, se você reparar bem, tem o rosto de um nóia tatuado no coringa do Jared Leto.",0
 EU QUERO MORRER,1
"Se quer me matar de curiosidade, me manda Oi tudo bem e some.",0
a lágrima caindo ali meu deus vc quer me matar Billie Eilish? ,0
Ainda deitada essa dor nas costas vai me matar,0
tô do lado da casa do joão será que se eu for lá almoçar ele vai me matar?,0
medo de voltar com o ccat e mandaram eu me matar que nem da última vez ,0
 não sei com o que você quer trabalhar mas na maioria dos empregos isso é suicídio profissional,0
VOU ME MATAR EU FALEI 0,1
"Maya vai me matar, mas fazer oq",0
e eu tb n vou me matar p pagar uber toda vez saio p qualquer lugar. não adianta fazer mais dívida pq eu sei q n posso pagar uber. teve época que eu saia 4h antes do horário da faculdade e mesmo assim eu chegava atrasada,0
Quer me matar é eu estar na moral e insinuar algo sobre mim,0
O LIAM QUER ME MATAR NÉ??? SÓ PODE,0
mazikeen smith um dia ainda vai me matar do coração.  ,0
Legal vou me matar,1
"quer me matar, só pode ",0
 gosta de me matar do coração ,0
a pucsp ainda vai me matar,0
nossa a daianny vai me matar,0
saudades fevereiro quando só existia sonho erótico agora só sonho com gente tentando me matar voti,0
mds minha mae vai me matar,0
"n sei vcs, mas o suicidio me atrai bastante",1
MEUDUUS BILLIE EILISH MEUDEUS VC ME SALVOU E VAI ME MATAR DO CORAÇÃO MULHERRRRRR,0
"Estou bem? Não 
Vou estar bem em breve?provavelmente não 
Pretendo me matar? Sim
Vou dizer o porque ou tentar continuar viva? Provavelmente não",1
quero morrer,1
  Minha mãe ia me matar,0
"O INSTAGRAM QUER É ME MATAR DE SUSTO, SAPORRA!?
EU FIQUEI GELADINHO  ",0
Friozinho bom pra cometer um suicídio,1
" sisu vai me matar do coração, n guento mais esperar",0
 Kkkkkk não tem como ela me matar se eu não entrar na aula,0
ela vai me matar ainda ,0
"eu vou continuar sendo solo e apoiando o trabalho do ot6 msm vcs me xingando, dando unf, mandando eu me matar e o carai a quatro",0
quero morrer,1
A Billie e a bibi tão combinando pra me matar for coração não eh possível,0
música quinta e álbum novo ela qr me matar pqp,0
"nunca passei tanta vergonha na minha vida igual hj pqp ,quero me matar dps disso",1
"já que suicídio é pecado, alguém me dá um tiro rapidin",1
Eu escrevendo sobre suicídio e minha mãe passa sem ler nada e fala  Ih oq vc tá escrevendo? Uau disso aí sai um livro ou uma musica? Uiuiui ,0
" , da uma lida no contrato de locação de apoio do  vê se tem escrito apoio incondicional? Pq apoiar  a essa altura é suicídio político, o  vai confirmar isso mais pra frente.",0
fodase eu vou me matar,1
Acordei e vi um rato suicida,0
 Já quero morrer há um tempo mo ,1
" : já stalkeei?: simm
: gosto de você?: d, d
: shippo com: 
: confesso que: fiquei com medo da Letícia me matar por querer amigar com vc 
: ppp: passo",0
ai eu quero morrer,1
"essa lua em escorpião vai me matar, tenho absoluta certeza",0
"porra eu não quero voltar pq eu não quero morrer, nada mudou, ngm perdo dr mim tá vacinado é obvio q eu vou ter crise de ansiedade me expondo assim ",0
BILLIE EILISH VOCÊ AINDA VAI ME MATAR AMDNDIFN,0
essa serie ainda vai me matar ,0
 Eu jogo de lux e ainda n achei nenhum zed digno de me matar e namorar cmg,0
"Tomei ivermectina pela 1a vez na vida qd tive sintoma de covid e agr q tô boa n tomo nunca mais, eu gosto de manter os vermes na minha barriga que aí eles comem oq eu como e eu emagreço

Acabei de ouvir uma mlr falar isso aqui e agora eu só quero morrer",0
quero morrer,1
"a juliette é chata pra caralho, reclama de tudo, chora e fala demais

Falou o tuiteiro, reclamão, chorão suicida, drogado e bebado q o mundo acaba qnd o Twitter cai",0
jogando jogo de fazendinha pra esquecer que eu quero me matar ,1
nem precisa mandar eu me matar eu ja faço isso cmg msm todo os dias,1
 não quero morrer ta doida,0
"Eu lavo louça e banheiro de boa, mas eu quero morrer na hora de estender roupa. WHYYYYY ",0
 amiga acho q foi uma tentativa de suicidio,0
RENJUN VC É O MEU FAV DO DREAM PRA Q ME MATAR DESSE JEITO???? EU TE AMO UAAAAAAAAÁ ,0
txt vcs vão me matar sério não aguento mais esperar q odio eu to muito curiosa ,0
 Ia literalmente me matar de rir (),0
Eu deixaria o Dexter me matar,0
Quando a colega tá aqui são no máximo 7 consultas hj eu já lancei uns 15 kskskskskssk vão me matar eu tô sentindo,0
"A revista Total Film divulgou novas imagens de O Esquadrão Suicida. 

O novo filme da DC estreia em 6 de agosto. ",0
" e eu que li tentar não me matar né
e eu quase respondi tô assim tbm
manoKKKKKKKKKKK",0
 toda vez que tu aparece na tml eu quero me matar apaga isso agr apague,0
eu vou me matar ,1
esse negócio de dia das mães vai me matar de ansiedade eh sério,0
 Eu quero morrer,1
" fala isso nao, vou me matar",1
que caralho de  tem comigo vsf fica crucificando ja quero morrer e ai ficam ai botando lenhw me apedrejando que porra,1
Michael Myers veio me matar mas daí tava tocando sharp dressed man e agora estamos dançando,0
Sonhei q aquele Allan Jeon tentava me matar me enforcando no meu quarto ,0
"nao sei se isso é só idiota pra caralho, mas eu amo colocar um monte de coberta no chão (nao quero morrer de frio ainda) e espalhar todas. deitar e ficar com todos meus cachorros, ficar vendo o céu, a chuva, enquanto eles dormem e acabar dormindo também ",0
quero morrer mas itzy te amo é nois,0
A Billie saindo da era QUERO MORRER pra era MAIS FALIZ QUE NUNCA ,0
"isso ainda vai me matar KKKKKK pprt 
 ",0
"Eu quebrei essa merda desse botão, nss eu vou me matar",0
acho que suicidio e sim a melhor opção,1
" Tmb já sofri bastante , mas me matar nunca . Se matar não tem volta.",0
Fabiano vai me matar? Vai me matar! Mas eu vou comprar uma torneira gourmet monocomando kkkkk,0
  vou denunciar seu tweet por manisfestar intenção de mutilação e suicidio sua puta sua conta vai cair em dois segundos,0
"minha mãe vai me matar na hora que descobrir oq eu comprei ou vai ficar feliz e eu n vou ficar de castigo, medo de ficar de castigo KKKKKKKKK",0
" vc quer me matar só oq me faltava né, coração chega parooou",0
"Menos penal gente, penal não deu na prática, não quero morrer ",0
apetece me matar toda gente? sim,0
"Vou, se a coca não me matar o Bolsonaro mata ",0
draco vai me matar eu vou morrer dnv mlk,0
"Eu sinto mt sdd da aula presencial, mas n quero voltar ainda pq n quero morrer  ",0
"Eu esqueci que não posso me matar ainda, ano que vem vou fazer tour pela europa",0
"Peguei o Pc da minha irmã emprestado e fui inventar de fazer um upgrade na Ram do note e dei curto no terminal 
Pelo amor de deus 
Meu pai vai me matar fudeu",0
"IMAGENS INÉDITAS DE ESQUADRÃO SUICIDA? Temos! 

O portal  divulgou uma série de imagens inéditas do filme que estréia em julho deste ano. Além do grupo de antiheróis, podemos ver os bastidores da direção de James Gunn.

E aí, tá ansioso? Se liga só! ",0
um dia o Alê vai me matar do coração ,0
 Quero morrer,1
de madrugada meu gato tentou me matar ele pisou no meu pescoço,0
AMASSEI O THOME ELE ME DEU 150 FALOU Q FOI FACIL E TEVE A PAUSA A MSC P ME MATAR,0
 Me manda a música? Eu ainda n vi. Quero morrer de ciúmes pelo meu marido,0
  ent a solução mesmo é o suicidio,1
"  Bah sor, não é mal vontade não, é que tem duas resenhas pra essa semana e mais um livro que a gente vai ter que escrever pra português, eu estudei o geral da tua matéria e fiz um texto, p mim n vale a pena essa semana me matar por dois pontos, se não tivesse nada pra fazer blz",0
" A direita: não critica o Bolsonaro pq o PT volta
A esquerda: não bate no Lula agr que é suicídio
Bolsopetismo vindo runfante",0
"puta q pariu essa desgraça vai ganhar 1,5M quero me matar, tem pior ainda nos comentarios desse tweet ",0
"primeira luta com o mundo, não quero morrer.",0
"A TACIANA TINHA UMA FILHA QUE ERA MUITO GATA E DEPOIS ACABAMOS FICANDO DE DENGO E ELA COMEÇOU A ME PERSEGUIR COM UMA ARMA PARA ME MATAR, MAS QUANDO JÁ NÃO TINHA MAIS LUGAR PARA EU FUGIR LEMBREI DE ALGUÉM ME CONTANDO SEI LÁ O QUE E DISSE PARA GAROTA ME MATAR

E ELA PAROU!",0
stan da jade que não entende uma palavra do q ela fala  eu KKKKKKKKKK juro inglês britânico ainda vai me matar,0
por que eu nunca vejo quando meus pais me ligam mds eles vão me matar ,0
participar desse reality vai me matar ainda juro ,0
" Às vezes no Palmeiras, torcida rima com suicída.",0
"Bom dia, quero morrer",1
nao tenho um minuto de paz acabei de me matar fds estudando pra essa prova de manha e ja vou ter q estudar pra 2 aulas diferentes de amanha,0
"Quer saber o diagnóstico de alguém? Faz uma playlist de 10 musicas com Simple Plan, Evanescence e My Chemical Romance. Se a pessoa souber cantar 8 musicas, ela tem depressão, se souber cantar todas as 10, é suicida",0
  Vou me matar,1
"  Ganhei duas e perdi duas, a outra partida foi eu que me matei então nem adianta bancar o campeão.
Quer levar mérito de matador no suicidio alheio",0
"CCJ aprova 14 projetos, entre eles o de prevenção ao suicídio no RN ",0
Esse TPM vai me matar um dia senhor ,0
"Eu tenho um Deus que não vai deixar essa luta me matar, o desespero me tomar ",0
" 4, mais que isso é suicídio",0
vou me matar ,1
quero morrer ,1
A BOQUINHA E A PINTINHA EU QUERO MORRER VAI SE FODEEEEEE ,0
"Quer me matar? É mentir e eu estar sabendo da verdade.... porra, minha vontade é mandar ir p casa do caralho na hora, parceiro",0
"A Júlia vai me matar de tanto rir, as fotos dela criança são ICÔNICAS",0
NAMJOON TU QUER ME MATAR É ,0
 claro pensei que ia parar um caminhoneiro e me matar kkkkkkkkk,0
eu tava fazendo um destaque no instagram e o aplicativo fechou EU VOU ME MATAR celular lixooooo,0
"  pqp, vou me matar",1
" talvez eu mude pra 1 pessoa, vai me matar?",0
CARALHO GABRIELA VAI ME MATAR DO CORAÇÃO,0
eu vou me matar estou avisando,1
ja posso me matar?,1
"Eu estou PIRANDO com as minhas polaroids  por Deus Karol, a senhora quer me matar? Eu quero colar na minha testa tudo isso! Vou fazer rodízio 
Obg pelo carinho de sempre, saiba que você tmb pode contar cmg sempre  um beijinho gelado e um abraço quentinho  ",0
Bruna só falta me matar pq n sei do find ainda,0
sério louis vc vai me matar um dia não é possível aaaa,0
vo me matar juro llr deus,1
Edivaldo quer me matar,0
meu treinador quer me matar não ironicamente falando,0
  se ela me matar eu agradeço,0
 por favor reagan por tudo que é mais sagrado não faça isso eu tenho família eu sou muito jovem eu não posso me matar reagan por favor,0
" Fui pra uma festa e bebi horrores, saímos 7 da manhã e fui pra casa de uma amiga. Lembrei que tinha que ir pra casa, senão minha mãe ia me matar. Pedi pra minha amiga me levar pra casa de carro, quando chegou no carro eu pedi pra dirigir (bebado, sem carteira), e ela deixou...",0
"eu definitivamente vou me matar, eu desisto de verdade",1
Essa faculdade vai me matar,0
 Faço você rir e você quer me matar? ,0
vou me matar  ,1
 ANA CLARA ELA VAI ME MATAR TE AQUIETA KKKKKK,0
Esse Chelsea vai me matar puta que pariuuu,0
 você quer me matar???????,0
puta que pariu eu tô derramando lágrimas sangue suor esse puto vai me matar eu sinto eu amo ele porraaaaaaaaaaaaaaa shi wudu stan desde sempre,0
MEU DEUS CHELSEA TU VAI ME MATAR,0
Louis tá tentando me matar ctz,0
 tpm vai me matar ,0
 iji q meme de quem vai me matar,0
mdsss minha sogra um dia vai me matar kkkkkkk,0
PUTA QUE PARIU VCS QUETEM MATAR PRORRAAAAA TIRA ESSA BOLA DAI,0
nossa mas eu fiquei tao feliz e contei p meus pais obrigada sisu por quase me matar do coração,0
irei me matar,1
 VOU ME MATAR,1
quer me matar de raiva é ignorância gratuita,0
meu deus eu tenho que aspirar meu quarto inteiro minha rinite vai me matar,0
"Casemiro fdm, quer me matar do coração ",0
vou me matar ,1
Nossa mas que vontade de me matar,1
O Real ainda vai me matar do coração,0
minhas amigas falaram tanto q ia me matar se eu escurecesse o cabelo q a tinta nem pegou,0
"pq CARALHOS meus cf está colocando gnt aleatória, vou me matar",0
"Alerta de gatilho: suicídio 

É fda estar em burnout e ter que prestar vestibularprocurar emprego pq os pais não aceitam que eu parei a faculdade ano passado pq eu já tava em burnout e ia me matar...",0
a estetica de ficar criando cenarios romanticos na cabeça kkkjkk isso vai me matar um dia,0
" Chaesoo do céu, vou ali me matar  ",1
meu deus eu vou me matar eles são muito lindos ,0
 uai ce joga a indireta assim sem mais nem menos vai me matar ainda conta,0
e se eu qm sabe kkkkkkkkk me matar kkkkkkkkk,0
vou me matar,1
eu vou me matar.,1
SÓ QUERIA ME MATAR LOGO,1
"todo dia video no ttk de pessoas falando que odeiam quem fala gritando , ttk quer me matar ",0
os videos te tarô na minha fyp vão me matar,0
"intolerância religiosa com a minha religião: vão me matar, holocausto, campo de concentração
intolerância religiosa com bruxaria (qual?) e paganismo (não é uma religião): tão zoando quem acha que doendinho na garrafa é vivo ",0
A saída de bola desse time ainda vai me matar,0
Chrístyan um dia vai me matar,0
"Eu: Eu quero esse que tá no meio no chão  
Tá doida vc vai querer é me matar pprt kkk  
 
Manoo kkkkkkk",0
MANO MINHA MAE COLOCOU UMA FOTO MINHA ESCOVANDO O DENTE NO FACEBOOK EU VOU ME MATAR EU VOU  ME MATAAAAAAAR,0
" não, vo me matar",1
"Ariel só tem 10 meses e eu peguei ela no segundo degrau da escada, essa garota ainda vai me matar do coração ",0
Quer me matar de raiva é marcar horário e não cumprir. Sem noção demais!,0
A Fadergs ainda vai me matar de ódio.,0
Eu vou me matar.,1
até o final do curso eu não vou precisar me preocupar com o exame da ordem pois o npj dará um jeito de me matar antes,0
o que eu sou se não um monte de merda inútil que não tem 1 qualidade que preste??? eu deveria me matar mesmo,1
 nao aguento mais minha vida e muito chata,1
"A minha professora vai me matar de ansiedade, não tá dando naum",0
ESSE LIVRO VAI ME MATAR,0
hoje a maria luiza vai me matar reclamando do curso de letras ,0
 que issi carla mandando eu ir me matar?,0
JELENA VC AINDA VAI ME MATAR DO CORAÇÃO ,0
minha mãe vai me matar se descobrir q eu n tô comendo e tô fznd exercício,0
Vo me matar,1
Minha mãe tá com um ódio de mim que chega da vontade de me matar,0
"Quer me matar é quando cliente chega com valor alto com nota 510 reais, vai se foder né",0
nada pode me matar porque eu morri quando o pituca e o soteldo saíram do santos,0
 adm é vdd q vc quer me matar de curiosidade???,0
farmacologia um dia vai me matar ctz,0
"quase perdi a aula d inglês pq eu tava quase dormindo, minha mãe ia me matar",0
"Hanker, na próxima vez que vocês quiserem me matar, marquem data e horário! 

 Agradecida",0
 GABI VC QUER ME MATAR DO CORAÇÃO,0
analisando se a aninha e manu vao me matar se eu mudar algumas coisinhas na historia...,0
te falar a verdade nunca achei na minha vida que ia preferir aula de tcc do que história puta que me pariu queria me matar,0
"Estou pilhada nesse negocio de trezentos e sessenta e cinco do Louis ELE QUER ME MATAR DE ANSIEDADE
COME BACK LOUIES
I vote  for  at the  ",0
a gigi existe e eu quero me matar como q pode ser tao bonita assim meu deus,0
a um passo de me matar,1
Os criminosos são  da  e  que roubaram vídeos da minha intimidade e compartilharam em redes sociais. Eles estão tentando me matar para ocultar os delitos praticados. ,0
a rê vai me matar sério,0
EU VOU ME MATAR ,1
minha coluna ainda vai me matar,0
" Zerei mesmo, eles vai me matar",0
"NAO VOU ME MATAR SÓ PRA ASSISTIR PERCY JACKSON

PERCY JACKSON IS COMING ",0
essa garota ainda vai me matar de preocupação,0
tô muito gatilhada quero me matar,1
"Eu preciso saber dessa Fofoca URGENTE, Tipo nao que seja da minha conta mas PFVR VAI ME MATAR POR DENTRO",0
eu vou me matar  ,1
"se esse garoto não me matar de ódio, me mata de susto. tomar no cu",0
 Jesus ! Meu pai vai me matar,0
Se a faculdade não me matar do coração ngm mais mata rsrsrsrsr,0
"Essa solidão vai me matar, volta p mim",1
A academia ainda vai me matar um dia,0
Gente o SM5 ja is coming é nem tem nada dele ainda shawn mendes apenas quer me matar ne,0
tenho que comprar essa camisa do Botafogo se não Bruno vai me matar,0
 ta tranquilo só to indo me matar,1
Queimei a porra do pano de prato minha vó vai me matar quando ela acordar kkk,0
"Meu sonho de princesa foi realizado  
Minha mãe vai me matar, porem eu estou amando ",0
"Cansado de viver essa vida merda, nesse lugar de merda, nesse país mais merda ainda",1
"O Board da  tem que saber que Manfredo Rübens está tentando me matar para ocultar os crimes que praticou contra mim. Peço ajuda, sou ignorada. Ele exige dinheiro, me criminaliza sem provas e aplica medida cautelar, tudo com dinheiro da Basf  ",0
Meu deus a gabi ainda vai me matar do coração ,0
 nossa vc vai me matar pq eu mudei o user puta merda,0
eu juro por deus que um dia essa mulher vai me matar ,0
Se minha lactose não me matar hoje nada mais me mata,0
GABRIELA PELO AMOR DO OLIMPO TODO GAROTA VOCÊ VAI ME MATAR DO CORAÇÃO QUE COISA MAIS PERFEITA E LINDA ,0
" Pelo amor de Deus, você quer me matar? Tô chorando agora",0
A bronca pq tava surtando e minha pressao vai subir hihi eu disse que esses turcos iam me matar hahahahhahahaahha,0
"Eu devo ter desenvolvido 77 problemas cardíacos por causa dessa sessão de terapia

Alguém me matar POR FAVOR??",0
OK agora eu vou ter que atropela todas as minhas leituras pra ler pjo??????? ESSAS ADAPTAÇÕES VÃO ME MATAR,0
 GIA O MAX FICOU COM O CABEÇA DE OVO NO NEGÓCIO DE QUINTA EU QUERO ME MATAR,0
"Meu deus que vontade de me matar, eu não aguento mais EU NÃO AGUENTO MAIS",1
" Eu tava chorando no quarto pq estava pensando em me matar, daí minha mãe entrou e eu desabei pra ela e ela é da igreja e tals. Bom, ela me abraçou e a gente chorou junto",1
meu deus essa mulher vau me matar ,0
Aí q belo dia pra me matar,1
Se eu fosse obrigado a praticamente me matar pelo meu trabalho eu tbm faria o mesmo... Um vírus letal evoluindo a cada dia em um lugar com uma campanha de vacinação que segue a cartilha incompetente do MS não é brincadeira. ,0
vou me matar,1
"em 2017 eu fiquei internade, tentei me matar, ia de mal a pior na escola e eu nem sequer imaginava que eu fosse sobreviver a tudo isso; hoje eu estou aqui, com a minha família, meus amigos e me esforçando para atingir os meus objetivos",1
  vocês vão me matar ,0
sempre assim viu amores vou me matar,1
n foi dessa vez satan vc tentou me matar 1 mes c miojo mas olha eu aq fznd almoco hj   sucesso total,0
" por um momento eu comecei a surtar
tá querendo me matar do coração, maria luiza?",0
se eu comer pastel 7h da manhã pode apostar que não vou estar viva dps de duas horas pois a dor de estômago irá me matar ,0
que desgraça esse shopping tocando trem bala vs anavitoia QUER ME MATAR PORRA,0
"  É  bem simples, o pomo de ouro acaba o jogo, mas não decreta a vitória. Eu posso me matar de fazer pontos e deixar o jogo a 360 a 150, se o time adversário pegar o pomo de ouro, o jogo vai acabar 360 a 300. Em resumo, ate pegar o pomo, você tenta criar uma vantagem.",0
"Eu ja tava desanimada com a vida e o Santos terminou de me matar. Blackpink faz comeback e me salva, pelo amor de Deus!",0
  eu fui eu tava suzan queria me matar,0
pq a minha tml só tem o namjoon? vcs querem me matar de tristeza???,0
 vou me matar então,1
 viado o bicho quis me matar vo xingar ate a mae dele,0
será se eu so vou ter um futuro se me matar de tanto estudar ,0
Comecei dois animes novos e esqueci completamente de bnha Kdkddkdkdkdk minha amiga vai me matar,0
 sério dangelo a um passo de me matar,1
" se for p me matar posta logo

RITA CASTILLO IS COMING",0
vou me matar ,1
 oxs quer me matar kct,0
Q vontade de me matar,1
Esse negócio de vai ou não vai pro serviço vai me matar do coração lakakakakaka,0
Meu teclado poliglota quer me matar,0
"Véi, essa oscilação de temperatura na primavera vai me matar de rinite pqp",0
"Então vem, me faz amar você 
Eu tô louco pra dizer 
Que eu não vou mais te deixar 
Eu não quero mais viver
Sozinho sem você 
Nada fica pra depois 
Quero um dia pra nós dois",0
quando eu acho que é um é o outro KKKKKKKKKKKKKKK vou me matar,0
"  KKKKKK vai me matar sim, vai hunrum",0
"mds vou me matar eu manchei a mesa toda de vabeta pernanebte mds do ceu oq eu facooooooiiiooo
mainha vai xomer meu cuzinho pqp vou me jofar do oredio",0
 Você quer me matar de ansiedade né? KKKKKKKKKK só pq estou com mt saudade e marcamos nosso role,0
meu orientador vai me matar? muito que provavelmente,0
essa tia vai me matar juro HAHAHAHAHAHHA ,0
"se a pessoa tentar me matar e mandar um áudio falando alguma coisa fofa, triste ou que me leve a acreditar que a situação dela não é boa, eu faço o que a pessoa me pedir E ISSO É MUITO SÉRIO KKKKKKK",0
essa transportadora ainda vai me matar,0
Acabei de concluir que não adianta me matar fazendo conteúdos BONS todos os dias pq por mais q eu me mate o logaritmo só entrega Qnd tá afim... então chora BB,0
minha mae vai me matar tô sentindo,0
 Nossa mas quer me matar me da um tiro!,0
as cores novas da pista de bikecaminhada do parque alvorada acabaram de me MATAR,0
"as vezes eu me pergunto como a viu tube conseguiu cuspir na boca de um gato 

tipo assim 
já é nojento e da ódio 
mas eu ainda me pergunto como 

eu faço carinho nas minhas gatas e elas já querem me matar",0
"toda vez que aparece o Dudu eu quero me matar e quando é o tato eu quero que morra

",0
"fodase daqui a pouco tem Real Madrid pra me matar do coração  
",0
" me matar
 posso fazer isso errado tmb",1
"sonhei q eu era o eren, mas o inves de eu chamar os colossais e eles materem todo mundo, saíram atras de mim pra me matar e eu tive q meter o pique",0
 Eu não vou me matar por Camila sendo q a ju pode precisar de mim hoje fiz minha parte votei moderamente,0
sinceramente eu não quero mais viver,1
 Henrique como assim tu n tá em primeiro lugar ?? a vou me matar,0
"ESTJ

 gostam de organizar as coisas
 se estressam muito fácil 
 MANDÕES 
 confiantes
 gostam de ser reconhecido por seus méritos 
 o mais provável de morrer sozinho
se não vai ser do meu jeito, então eu vou fazer sozinho ",0
"Depois eu fui na faculdade e tinha um bandido atrás de mim.  Eu falando com a advogado eu disse querem me deixar virgem. O bandido escutou .Depois pronto ! 
Quem estava escutando com minha irmã queria que eu voltasse para algum lugar . pois queriam me matar .",0
Tanta coisa pra fazer hoje e a cólica vem pra me matar derrubar e humilhar,0
"Eu andando na barra com Rhana

O velho conversando na rua:
Ela ficava ameaçando me matar, aí eu fui lá e matei ela

Eu e Rhana se olhando:",0
eu to me tremendo n sei se é frio ou ansiedadenervosismo mas acho q o fato de estar 21C ja responde minha dúvida q ódio futebol ainda vai me matar,0
vou me matar estudando pra prova amanha e é isso,0
352 o zidane já quer me matar antes de começar o jogo,0
"esse começo de fim de semestre vai me matar, o pv é o primeiro a me dar uma rasteira",0
Lrt   EU VO ME MATAR,1
vou me matar ,1
"Quer me matar é  fazer as coisas de má  vontade, caralho é  só  falar que não vai  fazer",0
vão querer me matar com essa comparação (ou não),0
vou me matar ,1
 THAIS VOCÊ QUER ME MATAR ,0
o jake falando de brooklyn nine nine ele quer me matar,0
"Voltei pra dieta, voltei a me hidratar e minha mae ta pra me matar na academia, fé que vai da certo",0
eu to tentando nao me matar para de fazer eu me sentir inutil e ter medo dr vc,1
fazia tempo que eu não queria me matar assim,1
ódio vou me matar,1
" Se os bonitos não namoram pq são bonitos, o que dizer de nós feios? Vai todo mundo morrer sozinho então hahaha",0
"querido diario:
quebrei a perna do meu óculos, acho que minha mãe vai me matar",0
 QUE ÓDIO CADA UM NA CONTA DO OUTRO VCS QUEREM ME MATAR????????,0
E não é que esqueci de almoçar de novo? minha mãe se fica sabendo vem aqui só pra me matar (depois de me alimentar),0
9 reais um sorvete meu pai vai me matar,0
EU TO CAGUEJANDO EU NAO CONSIGO FALAR QUE ODIO QUE ODIO EU VOU ME MATAR SERIO OLAH EU TO TREMENDO MUITO A CADA PALAVRA DELA EU MORRO POR DENTRO,1
queria tanto ter coragem de me matar serio eu nao quero mais ser eu nao,1
"se eu falar pra minha mãe que ela tem essa similaridade com meu pai ela vai me matar, mas ambos não aceitam quando a gente oferece, você tem que entregar logo pra eles e dizer trouxe pra você, aqui pra você. só assim eles comem ",0
Ela vai me matar,0
"tem um cara novo na redação q é A CARA de alguém, e eu tô a um tempão tentando ver qual é o famoso q ele lembra 

e só agora me toquei q ele deve 100 estar pensando pq q essa maluca tá me encarando mn?? vai me matar??",0
"Os sete maridos de evelyn hugo spoilers
.
.
.
Célia vai me matar de chorar ",0
 tá querendo me matar com essa fancam?,0
vim em n.i so p ver o preço do perfume aiai vo me matar,0
"Até q estação segura kkkk tava tranquila já até q eu olho pra trás ela tá atrás de mim dizendo q ia CMG kkkk okay compramos a passagem entramos no trem e sentamos aí ela disse q agradeceu tbm pelo pessoal ter chego pq se não ela ia me matar, pq era a vontade dela.",0
Meu deus o bravo vai me matar do coração ainda,0
Eu nao quero mais viver que inferno,1
" PELO AMOR DE DEUS, vc quer me matar???? 
Cara mas esse barry allen é um grande lindão ein, to ansiosa pra ver ele na 7 temp",0
"274 15:31 Ysa : vou ali me matar
274 15:32 Ysa : depois meu espírito volta pra te contar como foi
274 15:32 Bebela Toledo : KAKAKKAKAKAKAKAKAKAKAKAK

nossa pra que inimigo",0
 Nao amiga sinceramente viu vo me matar,1
 amiga eu não consegui provar  meu paladar infantil vai me matar dsclp,0
 Nasceu não kakakkaka o médico quer me matar do coração ,0
 A UFPB vai me matar do coração  ,0
fiz uma finalização que me custou uma hora enrolando o cabelo se essa porra secar e nao ficar com cachos bonitinhos vou me matar ,0
" para com isso do nada na tl maraísa, quer me matar do coração?",0
Essa alergia ainda vai me matar ,0
vou me matar ,1
"agora tá tocando skank  dois rios

quer me matar, só pode",0
nao serio to destruída com a kushina contando a história dela e do minato pro naruto snzr vou me MATAR ,0
Segunda vez seguida q eu bato ponto na hora errada meu deus meu chefe vai me matar socorro,0
essa alergia ainda vai me matar,0
EU VOU ME MATAR EU VOU CARA EU VOU ,1
ESSE VELHOTR DO RICARDO IRA ME MATAR ,0
 juro lau alguém tem que fazer alguma coisa pq esse fandom vai me matar,0
"Vóu me matar
E não é meme",1
No dia que isso acontecer pode manda me matar que eu não tô bem,0
"  Li Soojin pela barra de notificação com o cu na mão, aí eu vi que era a Soojin do Weeekly, QUER ME MATAR PORTAL?",0
"top 10 medos absurdos que são só minha ansiedade

1. morrer de forma ridícula
2. ficar tetraplégico e não conseguir me matar
3. ser enterrado vivo
4. isso tudo ser um pesadelo
5. ser o único sobrevivente de alguma coisa
6. morrer de causas naturais
7. isso ser uma simulação",0
vei pelo amor de deus o excel vai me matar,0
another love vai me matar meu Deus,0
": Onde você tá?
Eu: Pra q vc quer saber?
: Pra ficar informada.
Quem pergunta isso no Among Us? Quer me matar eh?",0
 agata me ajuda o adolescente do tik tok vai me matar,0
pedi açaí 5min depois de ter reclamado q eu gastei muito esse mês pra minha mãe... ela vai me matar,0
"Ai, meu Deus, eu vou morrer sozinho
Se eu continuar nesse caminho
De não deixar ninguém me amar
E de só me apaixonar
Por quem me faz chorar e me maltrata
Ai, meu Deus, eu vou morrer sozinho",0
Minha tml vai me matar,0
Essa colica vai me matar aos poucos hoje. Espero sobreviver,0
Esse corretor automático ainda vai me matar do coração um dia,0
 E AINDA TEM RUMOR DE PERFORMANCE DA SELENA AI OS DOIS VAO ME MATAR,0
